Categoria: info, Hora de evento:18/7/2023, 1:41:23 p. m., tag:Log de evento, mensaje:/api/v1/citas/1 HTTP STATUS: 200
Categoria: error, Hora de evento:18/7/2023, 4:36:32 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 4:36:32 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 4:37:09 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:37:09 p. m., tag:Log de evento, mensaje:Error consultando la lista de citas
Categoria: info, Hora de evento:18/7/2023, 4:37:09 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:37:09 p. m., tag:Log de evento, mensaje:Error al crear nueva cita
Categoria: info, Hora de evento:18/7/2023, 4:37:09 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:37:09 p. m., tag:Log de evento, mensaje:Error al consultar la cita especificada
Categoria: info, Hora de evento:18/7/2023, 4:37:09 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:37:09 p. m., tag:Log de evento, mensaje:Error consultando la lista de pacientes
Categoria: info, Hora de evento:18/7/2023, 4:37:09 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:37:09 p. m., tag:Log de evento, mensaje:Error al crear nuevo paciente
Categoria: info, Hora de evento:18/7/2023, 4:37:09 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:37:09 p. m., tag:Log de evento, mensaje:Error al consultar el paciente especificado
Categoria: info, Hora de evento:18/7/2023, 4:37:09 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:37:09 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 4:37:09 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 4:37:11 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:37:11 p. m., tag:Log de evento, mensaje:Error consultando la lista de doctores
Categoria: info, Hora de evento:18/7/2023, 4:37:11 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: info, Hora de evento:18/7/2023, 4:37:11 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:37:11 p. m., tag:Log de evento, mensaje:Error al consultar el doctor especificado
Categoria: info, Hora de evento:18/7/2023, 4:37:11 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:37:11 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 4:37:11 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 4:37:55 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:37:55 p. m., tag:Log de evento, mensaje:Error consultando la lista de citas
Categoria: info, Hora de evento:18/7/2023, 4:37:55 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:37:55 p. m., tag:Log de evento, mensaje:Error al crear nueva cita
Categoria: info, Hora de evento:18/7/2023, 4:37:55 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:37:55 p. m., tag:Log de evento, mensaje:Error al consultar la cita especificada
Categoria: info, Hora de evento:18/7/2023, 4:37:55 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:37:55 p. m., tag:Log de evento, mensaje:Error consultando la lista de pacientes
Categoria: info, Hora de evento:18/7/2023, 4:37:55 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:37:55 p. m., tag:Log de evento, mensaje:Error al crear nuevo paciente
Categoria: info, Hora de evento:18/7/2023, 4:37:55 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:37:55 p. m., tag:Log de evento, mensaje:Error al consultar el paciente especificado
Categoria: info, Hora de evento:18/7/2023, 4:37:55 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:37:55 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 4:37:55 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 4:37:56 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:37:56 p. m., tag:Log de evento, mensaje:Error consultando la lista de doctores
Categoria: info, Hora de evento:18/7/2023, 4:37:56 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: info, Hora de evento:18/7/2023, 4:37:56 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:37:56 p. m., tag:Log de evento, mensaje:Error al consultar el doctor especificado
Categoria: info, Hora de evento:18/7/2023, 4:37:56 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:37:56 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 4:37:56 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 4:38:52 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: info, Hora de evento:18/7/2023, 4:38:52 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:38:52 p. m., tag:Log de evento, mensaje:Error consultando la lista de citas
Categoria: info, Hora de evento:18/7/2023, 4:38:52 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:38:52 p. m., tag:Log de evento, mensaje:Error al crear nueva cita
Categoria: info, Hora de evento:18/7/2023, 4:38:52 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:38:52 p. m., tag:Log de evento, mensaje:Error al consultar la cita especificada
Categoria: error, Hora de evento:18/7/2023, 4:38:52 p. m., tag:Log de evento, mensaje:Error consultando la lista de pacientes
Categoria: info, Hora de evento:18/7/2023, 4:38:52 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:38:52 p. m., tag:Log de evento, mensaje:Error al crear nuevo paciente
Categoria: info, Hora de evento:18/7/2023, 4:38:52 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:38:52 p. m., tag:Log de evento, mensaje:Error al consultar el paciente especificado
Categoria: info, Hora de evento:18/7/2023, 4:38:52 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:38:52 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 4:38:52 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 4:38:53 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:38:53 p. m., tag:Log de evento, mensaje:Error consultando la lista de doctores
Categoria: info, Hora de evento:18/7/2023, 4:38:53 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: info, Hora de evento:18/7/2023, 4:38:53 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:38:53 p. m., tag:Log de evento, mensaje:Error al consultar el doctor especificado
Categoria: info, Hora de evento:18/7/2023, 4:38:53 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:38:53 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 4:38:53 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 4:44:06 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:44:06 p. m., tag:Log de evento, mensaje:Error consultando la lista de citas
Categoria: info, Hora de evento:18/7/2023, 4:44:06 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:44:06 p. m., tag:Log de evento, mensaje:Error al crear nueva cita
Categoria: info, Hora de evento:18/7/2023, 4:44:06 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:44:06 p. m., tag:Log de evento, mensaje:Error al consultar la cita especificada
Categoria: info, Hora de evento:18/7/2023, 4:44:06 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:44:06 p. m., tag:Log de evento, mensaje:Error consultando la lista de pacientes
Categoria: info, Hora de evento:18/7/2023, 4:44:06 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:44:06 p. m., tag:Log de evento, mensaje:Error al crear nuevo paciente
Categoria: info, Hora de evento:18/7/2023, 4:44:06 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:44:06 p. m., tag:Log de evento, mensaje:Error al consultar el paciente especificado
Categoria: info, Hora de evento:18/7/2023, 4:44:06 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:44:06 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 4:44:06 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 4:45:09 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:45:09 p. m., tag:Log de evento, mensaje:Error consultando la lista de pacientes
Categoria: info, Hora de evento:18/7/2023, 4:45:09 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:45:09 p. m., tag:Log de evento, mensaje:Error al crear nuevo paciente
Categoria: info, Hora de evento:18/7/2023, 4:45:09 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:45:09 p. m., tag:Log de evento, mensaje:Error al consultar el paciente especificado
Categoria: info, Hora de evento:18/7/2023, 4:45:09 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:45:09 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 4:45:09 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 4:45:09 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:45:09 p. m., tag:Log de evento, mensaje:Error consultando la lista de citas
Categoria: info, Hora de evento:18/7/2023, 4:45:09 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:45:09 p. m., tag:Log de evento, mensaje:Error al crear nueva cita
Categoria: info, Hora de evento:18/7/2023, 4:45:09 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:45:09 p. m., tag:Log de evento, mensaje:Error al consultar la cita especificada
Categoria: info, Hora de evento:18/7/2023, 4:47:06 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:47:06 p. m., tag:Log de evento, mensaje:Error consultando la lista de citas
Categoria: info, Hora de evento:18/7/2023, 4:47:06 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:47:07 p. m., tag:Log de evento, mensaje:Error al crear nueva cita
Categoria: info, Hora de evento:18/7/2023, 4:47:07 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:47:07 p. m., tag:Log de evento, mensaje:Error al consultar la cita especificada
Categoria: info, Hora de evento:18/7/2023, 4:47:06 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:47:06 p. m., tag:Log de evento, mensaje:Error consultando la lista de pacientes
Categoria: info, Hora de evento:18/7/2023, 4:47:07 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:47:07 p. m., tag:Log de evento, mensaje:Error al crear nuevo paciente
Categoria: info, Hora de evento:18/7/2023, 4:47:07 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:47:07 p. m., tag:Log de evento, mensaje:Error al consultar el paciente especificado
Categoria: info, Hora de evento:18/7/2023, 4:47:07 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:47:07 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 4:47:07 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 4:47:08 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:47:08 p. m., tag:Log de evento, mensaje:Error consultando la lista de doctores
Categoria: info, Hora de evento:18/7/2023, 4:47:08 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: info, Hora de evento:18/7/2023, 4:47:08 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:47:08 p. m., tag:Log de evento, mensaje:Error al consultar el doctor especificado
Categoria: info, Hora de evento:18/7/2023, 4:47:08 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:47:08 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 4:47:08 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 4:48:41 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:48:41 p. m., tag:Log de evento, mensaje:Error consultando la lista de pacientes
Categoria: info, Hora de evento:18/7/2023, 4:48:41 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:48:41 p. m., tag:Log de evento, mensaje:Error al crear nuevo paciente
Categoria: info, Hora de evento:18/7/2023, 4:48:41 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:48:41 p. m., tag:Log de evento, mensaje:Error al consultar el paciente especificado
Categoria: info, Hora de evento:18/7/2023, 4:48:41 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:48:41 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 4:48:41 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 4:48:42 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:48:42 p. m., tag:Log de evento, mensaje:Error consultando la lista de citas
Categoria: info, Hora de evento:18/7/2023, 4:48:42 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:48:42 p. m., tag:Log de evento, mensaje:Error al crear nueva cita
Categoria: info, Hora de evento:18/7/2023, 4:48:42 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:48:42 p. m., tag:Log de evento, mensaje:Error al consultar la cita especificada
Categoria: info, Hora de evento:18/7/2023, 4:48:43 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:48:43 p. m., tag:Log de evento, mensaje:Error consultando la lista de doctores
Categoria: info, Hora de evento:18/7/2023, 4:48:43 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: info, Hora de evento:18/7/2023, 4:48:43 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:48:43 p. m., tag:Log de evento, mensaje:Error al consultar el doctor especificado
Categoria: info, Hora de evento:18/7/2023, 4:48:43 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:48:43 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 4:48:44 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 4:50:23 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:50:23 p. m., tag:Log de evento, mensaje:Error consultando la lista de pacientes
Categoria: info, Hora de evento:18/7/2023, 4:50:23 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:50:23 p. m., tag:Log de evento, mensaje:Error al crear nuevo paciente
Categoria: info, Hora de evento:18/7/2023, 4:50:23 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:50:23 p. m., tag:Log de evento, mensaje:Error al consultar el paciente especificado
Categoria: info, Hora de evento:18/7/2023, 4:50:23 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:50:23 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 4:50:23 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 4:50:24 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:50:24 p. m., tag:Log de evento, mensaje:Error consultando la lista de citas
Categoria: info, Hora de evento:18/7/2023, 4:50:24 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:50:24 p. m., tag:Log de evento, mensaje:Error al crear nueva cita
Categoria: info, Hora de evento:18/7/2023, 4:50:24 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:50:24 p. m., tag:Log de evento, mensaje:Error al consultar la cita especificada
Categoria: info, Hora de evento:18/7/2023, 4:50:24 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:50:24 p. m., tag:Log de evento, mensaje:Error consultando la lista de doctores
Categoria: info, Hora de evento:18/7/2023, 4:50:24 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: info, Hora de evento:18/7/2023, 4:50:24 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:50:24 p. m., tag:Log de evento, mensaje:Error al consultar el doctor especificado
Categoria: info, Hora de evento:18/7/2023, 4:50:24 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:50:24 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 4:50:24 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 4:51:23 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:51:23 p. m., tag:Log de evento, mensaje:Error consultando la lista de pacientes
Categoria: info, Hora de evento:18/7/2023, 4:51:23 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:51:23 p. m., tag:Log de evento, mensaje:Error al crear nuevo paciente
Categoria: info, Hora de evento:18/7/2023, 4:51:23 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:51:23 p. m., tag:Log de evento, mensaje:Error al consultar el paciente especificado
Categoria: info, Hora de evento:18/7/2023, 4:51:23 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:51:23 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 4:51:23 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 4:51:24 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:51:24 p. m., tag:Log de evento, mensaje:Error consultando la lista de citas
Categoria: info, Hora de evento:18/7/2023, 4:51:24 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:51:24 p. m., tag:Log de evento, mensaje:Error al crear nueva cita
Categoria: info, Hora de evento:18/7/2023, 4:51:24 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:51:24 p. m., tag:Log de evento, mensaje:Error al consultar la cita especificada
Categoria: info, Hora de evento:18/7/2023, 4:51:25 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:51:25 p. m., tag:Log de evento, mensaje:Error consultando la lista de doctores
Categoria: info, Hora de evento:18/7/2023, 4:51:25 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: info, Hora de evento:18/7/2023, 4:51:25 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:51:25 p. m., tag:Log de evento, mensaje:Error al consultar el doctor especificado
Categoria: info, Hora de evento:18/7/2023, 4:51:25 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 4:51:25 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 4:51:25 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 5:54:10 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:54:10 p. m., tag:Log de evento, mensaje:Error consultando la lista de pacientes
Categoria: info, Hora de evento:18/7/2023, 5:54:10 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:54:10 p. m., tag:Log de evento, mensaje:Error al crear nuevo paciente
Categoria: info, Hora de evento:18/7/2023, 5:54:10 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:54:10 p. m., tag:Log de evento, mensaje:Error al consultar el paciente especificado
Categoria: info, Hora de evento:18/7/2023, 5:54:10 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:54:10 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 5:54:10 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 5:54:11 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:54:11 p. m., tag:Log de evento, mensaje:Error consultando la lista de citas
Categoria: info, Hora de evento:18/7/2023, 5:54:11 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:54:11 p. m., tag:Log de evento, mensaje:Error al crear nueva cita
Categoria: info, Hora de evento:18/7/2023, 5:54:11 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:54:11 p. m., tag:Log de evento, mensaje:Error al consultar la cita especificada
Categoria: info, Hora de evento:18/7/2023, 5:54:12 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:54:13 p. m., tag:Log de evento, mensaje:Error consultando la lista de doctores
Categoria: info, Hora de evento:18/7/2023, 5:54:13 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: info, Hora de evento:18/7/2023, 5:54:13 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:54:13 p. m., tag:Log de evento, mensaje:Error al consultar el doctor especificado
Categoria: info, Hora de evento:18/7/2023, 5:54:13 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:54:13 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 5:54:13 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 5:55:12 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:55:12 p. m., tag:Log de evento, mensaje:Error consultando la lista de pacientes
Categoria: info, Hora de evento:18/7/2023, 5:55:12 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:55:12 p. m., tag:Log de evento, mensaje:Error al crear nuevo paciente
Categoria: info, Hora de evento:18/7/2023, 5:55:12 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:55:12 p. m., tag:Log de evento, mensaje:Error al consultar el paciente especificado
Categoria: info, Hora de evento:18/7/2023, 5:55:12 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:55:12 p. m., tag:Log de evento, mensaje:No existe id en la base de datos
Categoria: error, Hora de evento:18/7/2023, 5:55:12 p. m., tag:Log de evento, mensaje:Error actualizando información
Categoria: info, Hora de evento:18/7/2023, 5:55:13 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:55:13 p. m., tag:Log de evento, mensaje:Error consultando la lista de citas
Categoria: info, Hora de evento:18/7/2023, 5:55:13 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:55:13 p. m., tag:Log de evento, mensaje:Error al crear nueva cita
Categoria: info, Hora de evento:18/7/2023, 5:55:13 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
Categoria: error, Hora de evento:18/7/2023, 5:55:13 p. m., tag:Log de evento, mensaje:Error al consultar la cita especificada
Categoria: info, Hora de evento:18/7/2023, 5:55:13 p. m., tag:Log de evento, mensaje:NaN HTTP STATUS: undefined
